image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20150714@103531,2015-07-14T10:35:31,46.383918833345,10.63029883333,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain","Timeline 2015"
20150714@103634,2015-07-14T10:36:34,46.38388994737,10.6301291578983,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|snow","Timeline 2015"
20150714@115021,2015-07-14T11:50:21,46.3718047142867,10.6635898571517,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|cable car","Timeline 2015"
20150714@115614,2015-07-14T11:56:14,46.374823,10.6620793636383,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|cable car|cloud","Timeline 2015"
20150714@120042,2015-07-14T12:00:42,46.3773992500033,10.6607881250183,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|snow","Timeline 2015"
20150714@120452,2015-07-14T12:04:52,46.3800125555583,10.659502222235,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|snow","Timeline 2015"
20150624@143821,2015-06-24T14:38:21,,,Cloudscape,Cloudscape.,"2015-06-24|2015-06|2015|summer|afternoon|Pesaro|Pesaro - Urbino|Marche|Italy|Europe|sky|outdoor|cloudscape|outdoor|cloud|blue","Cloudscape|Timeline 2015"
20150821@052700,2015-08-21T05:27:00,43.720644444445,13.220480555555,"Senigallia harbor at dawn","Senigallia harbor at dawn.","2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|river|Adriatic|Mediterranean|sea|street lamp|dawn|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2015"
20150821@053728,2015-08-21T05:37:28,43.7200861111117,13.220930555555,"Seascape at dawn","Seascape at dawn.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|cloud|dawn|Tenset|seascape|outdoor,"Portfolio|Seascape|Senigallia City and Seaside|Timeline 2015"
20150821@055106,2015-08-21T05:51:06,43.721830555555,13.222055555555,"Senigallia harbor at dawn","Senigallia harbor at dawn.","2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|river|Adriatic|Mediterranean|sea|street lamp|dawn|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2015"
20150821@055518,2015-08-21T05:55:18,43.721830555555,13.222055555555,"Fishing at dawn","Fishing at dawn.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|dawn|fishing|river|Adriatic|Mediterranean|sea|lighthouse|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2015"
20150821@061042,2015-08-21T06:10:42,43.7226222222217,13.2226583333333,"Seascape at dawn","Seascape at dawn.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|cloud|sunrise|seascape|outdoor,"Seascape|Senigallia City and Seaside|Timeline 2015"
20150821@061931,2015-08-21T06:19:31,43.7226222222217,13.2226583333333,"Seascape at sunrise","Seascape at sunrise.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|cloud|sunrise|seascape|outdoor,"Seascape|Senigallia City and Seaside|Timeline 2015"
20150821@062039,2015-08-21T06:20:39,43.7226222222217,13.2226583333333,"Seascape at sunrise","Seascape at sunrise.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|cloud|sunrise|seagull|bird|seascape|outdoor|Tenset,"Portfolio|Seascape|Senigallia City and Seaside|Timeline 2015"
20150821@062314,2015-08-21T06:23:14,43.7226222222217,13.2226583333333,"Seascape at sunrise","Seascape at sunrise.",2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|cloud|sunrise|seascape|outdoor,"Seascape|Senigallia City and Seaside|Timeline 2015"
20150821@063820,2015-08-21T06:38:20,43.721194444445,13.2218416666667,"Clouds on Mount Conero","Clouds on Mount Conero.","2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Monte Conero|Ancona|Marche|Italy|Europe|Adriatic|Mediterranean|sea|cloud","Senigallia City and Seaside|Timeline 2015"
20150821@064221,2015-08-21T06:42:21,43.7200861111117,13.220930555555,"Walking on the foreshore","Walking on the foreshore.","2015-08-21|2015-08|2015|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe|walking|Adriatic|Mediterranean|sea|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2015"
20151108@191445,2015-11-08T19:14:45,43.7218611111117,13.2221,"Street light and lighthouses at night","Street light and lighthouses at night.","2015-11-08|2015-11|2015|50mm|Senigallia|Ancona|Marche|Italy|Europe|fall|night|harbor|street lamp","Senigallia City and Seaside|Timeline 2015"
20151108@192333,2015-11-08T19:23:33,43.7205666666667,13.2204583333333,"Out of focus stree lights","Out of focus stree lights.","2015-11-08|2015-11|2015|50mm|Senigallia|Ancona|Marche|Italy|Europe|fall|night|harbor|street lamp|out of focus","Senigallia City and Seaside|Timeline 2015"
20151108@192436,2015-11-08T19:24:36,43.7205666666667,13.2204583333333,"Out of focus stree lights","Out of focus stree lights.","2015-11-08|2015-11|2015|50mm|Senigallia|Ancona|Marche|Italy|Europe|fall|night|harbor|street lamp|out of focus","Senigallia City and Seaside|Timeline 2015"
20151108@193138,2015-11-08T19:31:38,43.7217833333333,13.221069444445,"Out of focus stree lights","Out of focus stree lights.","2015-11-08|2015-11|2015|50mm|Senigallia|Ancona|Marche|Italy|Europe|fall|night|harbor|street lamp|Adriatic|Mediterranean|sea|out of focus","Senigallia City and Seaside|Timeline 2015"
20151108@193244,2015-11-08T19:32:44,43.7217833333333,13.221069444445,"Boat returnig to harbor at night","Boat returnig to harbor at night.","2015-11-08|2015-11|2015|50mm|Senigallia|Ancona|Marche|Italy|Europe|fall|night|harbor|street lamp|Adriatic|Mediterranean|sea|boat|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2015"
20151122@170751,2015-11-22T17:07:51,43.7184027777783,13.2199,Cloudscape,Cloudscape.,2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|cloud|sky|outdoor|blue|cloudscape|outdoor,"Cloudscape|Senigallia City and Seaside|Timeline 2015"
20151122@170945,2015-11-22T17:09:45,43.7184027777783,13.2199,"Cloudscape with the moon","Cloudscape with the moon.",2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|moon|outdoor|cloud|sky|outdoor|blue|cloudscape|outdoor|Tenset,"Portfolio|Cloudscape|Senigallia City and Seaside|Timeline 2015"
20151122@171037,2015-11-22T17:10:37,43.7184027777783,13.2199,Cloudscape,Cloudscape.,2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|cloud|sky|outdoor|blue|cloudscape|outdoor,"Cloudscape|Senigallia City and Seaside|Timeline 2015"
20151122@171143,2015-11-22T17:11:43,43.72025,13.2209611111117,"Fish weather vane","Fish weather vane.","2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|fish weather vane|weather vane|cloud|sky|outdoor","Senigallia City and Seaside|Timeline 2015"
20151122@171417,2015-11-22T17:14:17,43.72025,13.2209611111117,"Walking near the Rotonda","Walking near the Rotonda.","2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe|beach|cloud|walking|Adriatic|Mediterranean|sea","Senigallia City and Seaside|Timeline 2015"
20151122@172248,2015-11-22T17:22:48,43.72025,13.2209611111117,Cloudscape,Cloudscape.,2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|cloud|sky|outdoor|blue|cloudscape|outdoor,"Cloudscape|Senigallia City and Seaside|Timeline 2015"
20151122@172729,2015-11-22T17:27:29,43.722544444445,13.2226361111117,"Surfing in Senigallia","Surfing in Senigallia.",2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|surf|wave|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2015"
20151122@173519,2015-11-22T17:35:19,43.722544444445,13.2226361111117,"Yellow lighthouse","Yellow lighthouse.",2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|lighthouse|yellow|wave|cloud|Adriatic|Mediterranean|sea|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2015"
20151122@174324,2015-11-22T17:43:24,43.7212333333333,13.2216916666667,"Senigallia harbor","Senigallia harbor.","2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|river|Adriatic|Mediterranean|sea|street lamp|cloud","Senigallia City and Seaside|Timeline 2015"
20151122@174457,2015-11-22T17:44:57,43.7212333333333,13.2216916666667,Cloudscape,Cloudscape.,2015-11-22|2015-11|2015|winter|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|cloud|cloudscape|outdoor|Adriatic|Mediterranean|sea|Tenset,"Portfolio|Cloudscape|Senigallia City and Seaside|Timeline 2015"
20151212@130913,2015-12-12T13:09:13,43.6055,12.6897777777783,"Hills around Acqualagna","Hills around Acqualagna.","2015-12-12|2015-12|2015|Acqualagna|Pesaro - Urbino|Marche|Italy|Europe|winter|morning|hill|tree","Timeline 2015"
20151212@131701,2015-12-12T13:17:01,43.6055,12.6897777777783,"Hills around Acqualagna","Hills around Acqualagna.","2015-12-12|2015-12|2015|Acqualagna|Pesaro - Urbino|Marche|Italy|Europe|winter|morning|cloud|hill","Timeline 2015"
20151212@132206,2015-12-12T13:22:06,43.6055,12.6897777777783,"Hills around Acqualagna","Hills around Acqualagna.","2015-12-12|2015-12|2015|Acqualagna|Pesaro - Urbino|Marche|Italy|Europe|winter|morning|hill|tree","Timeline 2015"
20151219@100306,2015-12-19T10:03:06.30,43.7186222222217,13.2200277777783,"Seagull landing on a stree lamp","Seagull landing on a stree lamp.","2015-12-19|2015-12|2015|winter|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|street lamp|bench|blue|seagull|bird|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2015"
20160109@163621-Edit,2016-01-09T16:36:21.60,43.7079666666667,13.1317527777783,"Senigallia hills with winter fog","Senigallia hills with winter fog.",2016-01-09|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|hill|field|countryside|cloud|HDR|Tenset,"Portfolio|Senigallia Hills|Timeline 2016"
20160110@151113,2016-01-10T15:11:13.30,43.7202972222217,13.2209722222217,"Lonely sailboat","Lonely sailboat.",2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|sail|boat|seascape|outdoor|Adriatic|Mediterranean|sea|Tenset,"Portfolio|Seascape|Senigallia City and Seaside|Timeline 2016"
20160110@153148,2016-01-10T15:31:48.70,43.7224833333333,13.2225833333333,"Flying seagull","Flying seagull.","2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying|Adriatic|Mediterranean|sea|Monte Conero|Ancona|Marche|Italy|Europe","Senigallia City and Seaside|Timeline 2016"
20160110@161601,2016-01-10T16:16:01.70,43.7225611111117,13.221905555555,"Yellow lighthouse","Yellow lighthouse.","2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|Monte Conero|Ancona|Marche|Italy|Europe|Adriatic|Mediterranean|sea|lighthouse|yellow|statue|watching","Senigallia City and Seaside|Timeline 2016"
20160110@170810,2016-01-10T17:08:10.60,43.7225611111117,13.221905555555,"Senigallia harbor entrance","Senigallia harbor entrance.",2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|Adriatic|Mediterranean|sea|lighthouse|red|green,"Senigallia City and Seaside|Timeline 2016"
20160110@171143,2016-01-10T17:11:43.60,43.7225611111117,13.221905555555,"Senigallia harbor entrance","Senigallia harbor entrance.",2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|Adriatic|Mediterranean|sea|lighthouse|red|Tenset,"Portfolio|Senigallia City and Seaside|Timeline 2016"
20160110@162015-Edit,2016-01-10T16:20:16.10,43.7225611111117,13.221905555555,"Sun through the clouds","Sun through the clouds.",2016-01-10|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|cloud|cloudscape|outdoor|HDR,"Cloudscape|Senigallia City and Seaside|Timeline 2016"
20160131@141759,2016-01-31T14:17:59.80,43.7188083333333,13.2199972222217,"Flying seagull","Flying seagull.",2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2016"
20160131@142356,2016-01-31T14:23:56.60,43.7188083333333,13.2199972222217,"Flying seagull","Flying seagull.",2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2016"
20160131@142511,2016-01-31T14:25:11.90,43.7188083333333,13.2199972222217,"Flying seagull","Flying seagull.",2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2016"
20160131@143533,2016-01-31T14:35:33.90,43.7188083333333,13.2199972222217,"Flying seagull","Flying seagull.",2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2016"
20160131@150930,2016-01-31T15:09:30.30,43.7212972222217,13.221744444445,"Twin clouds on Senigallia harbor","Twin clouds on Senigallia harbor.","2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|Adriatic|Mediterranean|sea|street lamp|cloud|lighthouse","Senigallia City and Seaside|Timeline 2016"
20160131@153047,2016-01-31T15:30:47.00,43.7185583333333,13.2199416666667,"Flying seagull","Flying seagull.",2016-01-31|2016-01|2016|Senigallia|Ancona|Marche|Italy|Europe|harbor|winter|afternoon|seagull|bird|flying,"Senigallia City and Seaside|Timeline 2016"
20160417@182410,2016-04-17T18:24:10,,,"Windy sea and yellow lighthouse","Windy sea and yellow lighthouse.",2016-04-17|2016-04|2016|Senigallia|Ancona|Marche|Italy|Europe|spring|afternoon|harbor|lighthouse|yellow|Adriatic|Mediterranean|sea|wave,"Timeline 2016"
20160417@183031-2,2016-04-17T18:30:31,,,"Windy sea and red lighthouse","Windy sea and red lighthouse.",2016-04-17|2016-04|2016|Senigallia|Ancona|Marche|Italy|Europe|spring|afternoon|harbor|Adriatic|Mediterranean|sea|wave|lighthouse|red,"Timeline 2016"
20160417@184549,2016-04-17T18:45:49,,,"Windy sea and yellow lighthouse","Windy sea and yellow lighthouse.",2016-04-17|2016-04|2016|Senigallia|Ancona|Marche|Italy|Europe|spring|afternoon|harbor|Adriatic|Mediterranean|sea|lighthouse|yellow|wave,"Timeline 2016"
20160417@185728,2016-04-17T18:57:28,,,"Walking to the lightouse","Walking to the lightouse.",2016-04-17|2016-04|2016|Senigallia|Ancona|Marche|Italy|Europe|spring|afternoon|harbor|Adriatic|Mediterranean|sea|lighthouse|red|walking,"Timeline 2016"
20160507@153651,2016-05-07T15:36:51.40,43.7147916666667,13.124069444445,"Electric poles on the green hill","Electric poles on the green hill.","2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|utility pole","Senigallia Hills|Timeline 2016"
20160507@153700,2016-05-07T15:37:00.90,43.7147916666667,13.124069444445,"Electric poles on the green hill","Electric poles on the green hill.","2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|utility pole","Senigallia Hills|Timeline 2016"
20160507@153801,2016-05-07T15:38:01.20,43.7147916666667,13.124069444445,"Electric poles on the green hill","Electric poles on the green hill.","2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|utility pole","Senigallia Hills|Timeline 2016"
20160507@154603,2016-05-07T15:46:03.80,43.738980555555,13.1529083333333,"Tree row on the green hill","Tree row on the green hill.",2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|tree,"Senigallia Hills|Timeline 2016"
20160507@154708,2016-05-07T15:47:08.50,43.738980555555,13.1529083333333,"Green wheat field","Green wheat field.",2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat,"Senigallia Hills|Timeline 2016"
20160507@154742,2016-05-07T15:47:42.40,43.738980555555,13.1529083333333,"Green wheat field","Green wheat field.",2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat,"Senigallia Hills|Timeline 2016"
20160507@154808,2016-05-07T15:48:08.50,43.738980555555,13.1529083333333,"Tree row on the green hill","Tree row on the green hill.",2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|tree,"Senigallia Hills|Timeline 2016"
20160507@154839,2016-05-07T15:48:39.70,43.738980555555,13.1529083333333,"Tree row on the green hill","Tree row on the green hill.",2016-05-07|2016-05|2016|spring|afternoon|hill|green|blue|sky|outdoor|Senigallia|Ancona|Marche|Italy|Europe|field|countryside|wheat|tree|Tenset,"Portfolio|Senigallia Hills|Timeline 2016"
20160522@133444,2016-05-22T13:34:44.30,43.7336472222217,13.1625638888883,"Olive tree in a plowed field","Olive tree in a plowed field.",2016-05-22|2016-05|2016|spring|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|olive|tree|plowed|field|countryside,"Senigallia Hills|Timeline 2016"
20160522@133659,2016-05-22T13:36:59.60,43.7298027777783,13.1624361111117,"Red poppies","Red poppies.",2016-05-22|2016-05|2016|spring|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|poppy|flower|red,"Senigallia Hills|Timeline 2016"
20160522@140748,2016-05-22T14:07:48.80,43.7230416666667,13.1354416666667,"Group of tree in a wheat field","Group of tree in a wheat field.",2016-05-22|2016-05|2016|spring|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|green|wheat|tree|Tenset,"Portfolio|Senigallia Hills|Timeline 2016"
