image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20221105@173126-0204,2022-11-05T17:31:26.000,43.7225526333333,13.2219318666667,"Red lighthouse with waves at sunset",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221105@174204-0284,2022-11-05T17:42:04.000,43.7225526333333,13.2219318666667,"Yellow lighthouse with waves",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20221105@174238-0287,2022-11-05T17:42:38.000,43.7225526333333,13.2219318666667,"Red lighthouse with waves at sunset",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221105@174409-0316,2022-11-05T17:44:09.000,43.7225526333333,13.2219318666667,"Red lighthouse with waves at sunset",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221105@174546-0334,2022-11-05T17:45:46.000,43.7225526333333,13.2219318666667,"Cloudscape at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Cloudscape|Senigallia City and Seaside"
20221105@174909-0339,2022-11-05T17:49:09.000,43.7225526333333,13.2219318666667,"Yellow lighthouse with waves",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221105@175000-0348,2022-11-05T17:50:00.000,43.7225526333333,13.2219318666667,"Walking at the harbor at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20221126@164338-0354,2022-11-26T16:43:38.000,43.7201621833333,13.2203467,Cloudscape,,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|outdoor|cloudscape,||Cloudscape
20221126@172620-0391,2022-11-26T17:26:20.000,43.72170135,13.2214517333333,"Clouscape at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|outdoor|cloudscape,||Cloudscape
20230101@154446-1080254,2023-01-01T15:44:46.000Z,43.7184607166667,13.2199469,"Fishing nets",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|fishing net|afternoon|winter","||Senigallia City and Seaside"
20230101@161155-1080286,2023-01-01T18:11:55.000,43.7230161833333,13.22201755,"Fog at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20230101@161354-1080289,2023-01-01T18:13:54.000Z,43.7230161833333,13.22201755,"Orange buoy",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|sea|Mediterranean|Adriatic|buoy,"||Senigallia City and Seaside"
20230115@114537-0440,2023-01-15T13:45:37.000Z,,,Spathiphyllum,,|spathiphyllum,""
20230115@115258-0445,2023-01-15T13:52:58.000Z,,,"Tradescantia Nanouk",,"|tradescantia nanouk",""
20230128@160052-0452,2023-01-28T18:00:52.000Z,43.7183890166667,13.2197993666667,"Fishing nets",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|fishing net|afternoon|winter","||Senigallia City and Seaside"
20230128@160437-0460,2023-01-28T18:04:37.000Z,43.7183890166667,13.2197993666667,"Fishing nets",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|fishing net|afternoon|winter","||Senigallia City and Seaside"
20230128@162347-0487,2023-01-28T18:23:47.000Z,43.7226881166667,13.2219639166667,"Red lighthouse and orange buoys",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230211@114359-0537,2023-02-11T13:43:59.000Z,,,"Resting seagull",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|morning|bird|seagull|winter,"||Senigallia City and Seaside"
20230211@114425-0538,2023-02-11T13:44:25.000Z,,,"Seagulls on a street lamp",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|morning|bird|seagull|winter,"||Portfolio|Senigallia City and Seaside"
20230218@181722-1080388,2023-02-18T20:17:22.000Z,,,"Portici Ercolani, Senigallia, at dusk",,|Europe|Italy|Marche|Ancona|Senigallia|river|afternoon|winter,"||Portfolio|Senigallia City and Seaside"
20230218@175300-1080366,2023-02-18T19:53:00.000Z,,,"Placid sea at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|outdoor|seascape|afternoon|winter|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
20230218@175324-1080367,2023-02-18T19:53:24.000Z,,,"Orange buoy at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|sea|Mediterranean|Adriatic|buoy,"||Senigallia City and Seaside"
20230218@175612-1080371,2023-02-18T19:56:12.000Z,,,"Reflection in the sea at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230218@180225-1080373,2023-02-18T20:02:25.000Z,,,"Harbor entrance at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20230225@175320-1080533,2023-02-25T19:53:20.000Z,41.8921880666667,12.4796937,"Foro Piscario, Rome",,|afternoon|winter|Europe|Italy|Lazio|Roma,""
20230225@190216-1080543,2023-02-25T21:02:16.000Z,41.9023431,12.4617466333333,"San Pietro at night, Rome",,|evening|winter|Europe|Italy|Lazio|Roma,""
20230302@150612-0583,2023-03-02T17:06:12.000Z,43.7281569666667,13.2059457333333,"Red flag at the beach",,|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|winter|sea|Mediterranean|Adriatic|pole|flag,"||Senigallia City and Seaside"
20230311@175750-1080559,2023-03-11T19:57:50.000Z,43.7188229166667,13.21999555,"Fishing boats harbor at sunset",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter,"||Portfolio|Senigallia City and Seaside"
20230311@180349-1080567,2023-03-11T20:03:49.000Z,43.7200868,13.2202959666667,"Red boat with clouds reflection",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter,"||Portfolio|Senigallia City and Seaside"
20230311@181252-1080580,2023-03-11T20:12:52.000,43.7226068166667,13.22195355,"Green lighthouse with clouds reflection",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20230311@182946-1080593,2023-03-11T20:29:46.000,43.7217267666667,13.2212401166667,"Harbor entrance at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230311@183714-1080602,2023-03-11T20:37:14.000Z,43.7210599333333,13.22076805,"Misa river mouth at dusk",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|river|street lamp|afternoon|winter|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20230311@184054-1080606,2023-03-11T20:40:54.000Z,43.7185070833333,13.2204300833333,"Misa river toward city center at dusk",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|river|street lamp|afternoon|winter","||Senigallia City and Seaside"
20230311@142404-0720,2023-03-11T16:24:04.000Z,43.70689955,13.1335569166667,"Cherry tree flowes with bee",,|Europe|Italy|Marche|Ancona|Senigallia|morning|hill|tree|winter|flower|cherry,"||Senigallia Hills"
20230311@143610-0725,2023-03-11T16:36:10.000,43.7389462166667,13.1529396666667,"Trees on a green hill with clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|morning|hill|tree|winter|countryside|field,"||Senigallia Hills"
20230311@143626-0726,2023-03-11T17:36:26.000Z,43.7389462166667,13.1529396666667,"Green hill with clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|morning|hill|winter|countryside|field,"||Senigallia Hills"
20230311@143819-0732,2023-03-11T16:38:19.000Z,43.7389462166667,13.1529396666667,"Green hill with clouds and shadows",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|morning|hill|winter|countryside|field,"||Senigallia Hills"
20230318@152309-0792,2023-03-18T18:23:09.000Z,43.7406508666667,13.1551771166667,"Reed in the wind",,"|river|Europe|Italy|Marche|Ancona|Cesano di Senigallia","||Senigallia Hills"
20230323@181010-1080631,2023-03-23T20:10:10.000Z,43.7225765666667,13.2188879833333,"Senigallia beach, north side, at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|winter|buoy,"||Senigallia City and Seaside"
20230323@181106-1080633,2023-03-23T20:11:06.000,43.7225765666667,13.2188879833333,"Senigallia beach, north side, at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|winter,"||Portfolio|Senigallia City and Seaside"
20230323@182507-1080656,2023-03-23T20:25:07.000,43.7220784,13.2202317333333,"Harbor crane at sunset",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|lifting machine|crane","||Senigallia City and Seaside"
20230323@182654-1080658,2023-03-23T20:26:54.000,43.7225765666667,13.2188879833333,"Yellow orange buoy at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|buoy,"||Senigallia City and Seaside"
20230323@183654-1080685,2023-03-23T20:36:54.000Z,43.7225765666667,13.2188879833333,"Cloudscape at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter,||Cloudscape
20230401@143414-0897,2023-04-01T18:34:14.000Z,43.74103625,13.1565507,"Tree branches against the clouds",,"|spring|afternoon|Europe|Italy|Marche|Ancona|Cesano di Senigallia","||Senigallia Hills"
20230406@182446-1080792,2023-04-06T22:24:46.000Z,43.7225134666667,13.2219405833333,"Red lighthouse and woman",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|red|spring|afternoon|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230407@190628-0940,2023-04-07T23:06:28.000Z,43.7206052833333,13.2211982666667,"Cloudscape at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|spring|afternoon,||Cloudscape
20230409@180911-1080881,2023-04-09T22:09:11.000Z,,,"Reed in the wind",,|Europe|Italy|Marche|Ancona|Senigallia|spring|afternoon|reed,"||Senigallia Hills"
20230607@201236-1090083,2023-06-08T00:12:36.000Z,43.7211738833333,13.22080955,"Sailboats in Senigallia harbor",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|spring|evening|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230607@202541-1090106,2023-06-08T00:25:41.000Z,43.7227789166667,13.2219899833333,"Sunset at the harbor entrance",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|spring|evening|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230607@202721-1090112,2023-06-08T00:27:21.000,43.7227789166667,13.2219899833333,"Water scooter at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|spring|evening|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20230611@123054-1113,2023-06-11T16:30:54.000Z,43.7306822833333,13.1457598,"Wheat fìeld with poppies",,|Europe|Italy|Marche|Ancona|Senigallia|spring|morning|hill|flower|poppy|countryside|field|wheat,"||Senigallia Hills"
20230617@211837-1090176,2023-06-17T23:18:37.000Z,,,"Summer dusk at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|evening|summer|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20230618@122215-1090208,2023-06-18T16:22:15.000Z,43.7306009166667,13.14591,Poppies,,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|flower|poppy,"||Senigallia Hills"
20230618@122609-1090214,2023-06-18T16:26:09.000Z,43.7306009166667,13.14591,"Ladybug on wheat",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|countryside|field|wheat|insect|ladybug,"||Portfolio|Senigallia Hills"
20230627@193723-1090347,2023-06-27T23:37:23.000Z,43.71670755,13.1789096333333,"Wheat field",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|countryside|field|wheat,"||Portfolio|Senigallia Hills"
20230701@203305-1090510,2023-07-02T00:33:05.000Z,43.72297335,13.2219902,"Fishing at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|evening|summer|sea|Mediterranean|Adriatic|fishing,"||Senigallia City and Seaside"
20230701@204355-1090524,2023-07-02T00:43:55.000Z,43.7222135,13.2216629666667,"Fishing at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|evening|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230814@054546-1242,2023-08-14T07:45:46.000Z,,,"Dawn at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230814@060249-1257,2023-08-14T08:02:49.000Z,,,"Waiting for the sunrise",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic|watching,"||Portfolio|Senigallia City and Seaside"
20230814@061249-1276,2023-08-14T08:12:49.000Z,,,"Waiting for the sunrise",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230814@061651-1283,2023-08-14T08:16:51.000Z,,,"Dawn at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230814@062052-1292,2023-08-14T08:20:52.000Z,,,"Sunrise at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20230814@062313-1297,2023-08-14T08:23:13.000,,,"Sunrise at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|outdoor|horizon|morning|sunrise|summer|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20231028@172530-1337,2023-10-28T21:25:30.000Z,43.7201140833333,13.2202291833333,"Red boat",,|harbor|boat|Europe|Italy|Marche|Ancona|Senigallia|afternoon|fall,"||Senigallia City and Seaside"
20231028@172803-1339,2023-10-28T21:28:03.000,43.7200731,13.2203047666667,"Walking on the river mouth",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|river|afternoon|fall|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20231028@174122-1355,2023-10-28T21:41:22.000Z,43.7215551833333,13.22108925,"Fishing at the harbor",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|river|afternoon|fall|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20231209@161613-1564,2023-12-09T18:16:13.000Z,43.7225338,13.2192793833333,"Yellow orange buoy at dusk",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|sea|Mediterranean|Adriatic|buoy,"||Senigallia City and Seaside"
20231209@163052-1581,2023-12-09T18:30:52.000Z,43.7220956,13.2203593833333,"Cloudscape at sunset",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|winter|outdoor|cloudscape,||Cloudscape
20231229@103305-1642,2023-12-29T12:33:05.000Z,43.2993451833333,13.0884505666667,"Lonely beech",,"|morning|winter|mountain|Europe|Italy|Marche|Macerata|San Severino Marche|Canfaito|tree|beech",""
20231229@103333-1644-20231229@103350-1646_pano_hdr,2023-12-30T00:06:35.000Z,,,"Lonely beech",,"",""
20231229@111647-1667-20231229@111701-1669_pano_hdr,2023-12-29T18:38:34.000,43.2995521333333,13.07696265,"Matelica valley from Canfaito",,"",""
20231229@113535-1691,2023-12-29T13:35:35.000Z,43.2995911833333,13.0770297166667,"Beech against clouds",,"|morning|winter|mountain|Europe|Italy|Marche|Macerata|San Severino Marche|Canfaito|tree|beech",""
20240204@170526-1100210,2024-02-04T17:05:26.000,43.7223819166667,13.21856395,"Walking on the beach in winter",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|winter|walking|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20240204@171133-1100219,2024-02-04T17:11:33.000,43.7223819166667,13.21856395,"Seagulls on the foreshore",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|bird|seagull|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
